".smooth",".type",".by",".estimate",".se","log_ircw_z","timeindex","region",".lower_ci",".upper_ci"
"s(timeindex):regionjeonnam","TPRS","region",-1.36244685626742,0.12628400450082,NA,53.4444444444444,"jeonnam",-1.60995895691252,-1.11493475562232
"s(timeindex):regionjeonnam","TPRS","region",-1.26480913857431,0.129264702325025,NA,54.040404040404,"jeonnam",-1.51816329960365,-1.01145497754497
"s(timeindex):regionjeonnam","TPRS","region",-1.1236110785468,0.128125113825082,NA,54.6363636363636,"jeonnam",-1.37473168715906,-0.872490469934546
"s(timeindex):regionjeonnam","TPRS","region",-0.919985249993395,0.124258247338315,NA,55.2323232323232,"jeonnam",-1.16352693955856,-0.676443560428227
"s(timeindex):regionjeonnam","TPRS","region",-0.638240987973024,0.122262825392236,NA,55.8282828282828,"jeonnam",-0.877871722389916,-0.398610253556132
"s(timeindex):regionjeonnam","TPRS","region",-0.267709274371054,0.124738363490087,NA,56.4242424242424,"jeonnam",-0.51219197430209,-0.0232265744400174
"s(timeindex):regionjeonnam","TPRS","region",0.19428168994164,0.127805010527302,NA,57.020202020202,"jeonnam",-0.0562115277356335,0.444774907618913
"s(timeindex):regionjeonnam","TPRS","region",0.743643256168685,0.125198281330958,NA,57.6161616161616,"jeonnam",0.498259133833695,0.989027378503675
"s(timeindex):regionjeonnam","TPRS","region",1.3676551013932,0.118150035157453,NA,58.2121212121212,"jeonnam",1.13608528771245,1.59922491507395
"s(timeindex):regionjeonnam","TPRS","region",2.04904068146859,0.121597398004279,NA,58.8080808080808,"jeonnam",1.81071416076642,2.28736720217076
"s(timeindex):regionjeonnam","TPRS","region",2.76688825053917,0.154153866991587,NA,59.4040404040404,"jeonnam",2.46475222315808,3.06902427792026
"s(timeindex):regionjeonnam","TPRS","region",3.50225536367639,0.212588180040784,NA,60,"jeonnam",3.08559018725754,3.91892054009525
"s(timeindex):regionsejong","TPRS","region",2.20859072231793,0.190815844065252,NA,1,"sejong",1.83459854027042,2.58258290436543
"s(timeindex):regionsejong","TPRS","region",2.4118619427153,0.144616553020324,NA,1.5959595959596,"sejong",2.12841870722714,2.69530517820346
"s(timeindex):regionsejong","TPRS","region",2.60844029975218,0.121995587910713,NA,2.19191919191919,"sejong",2.36933334117439,2.84754725832997
"s(timeindex):regionsejong","TPRS","region",2.79117438230719,0.121125273732951,NA,2.78787878787879,"sejong",2.55377320817305,3.02857555644133
"s(timeindex):regionsejong","TPRS","region",2.95229137058387,0.125406695472006,NA,3.38383838383838,"sejong",2.70649876403856,3.19808397712919
"s(timeindex):regionsejong","TPRS","region",3.08535698253794,0.124126681246628,NA,3.97979797979798,"sejong",2.84207315777406,3.32864080730181
"s(timeindex):regionsejong","TPRS","region",3.18551309577026,0.11776502215666,NA,4.57575757575758,"sejong",2.95469789370464,3.41632829783587
"s(timeindex):regionsejong","TPRS","region",3.25065380891071,0.113336874791098,NA,5.17171717171717,"sejong",3.02851761619983,3.47279000162159
"s(timeindex):regionsejong","TPRS","region",3.28063404691776,0.115252210034012,NA,5.76767676767677,"sejong",3.05474386611245,3.50652422772307
"s(timeindex):regionsejong","TPRS","region",3.27748405120536,0.120628280189452,NA,6.36363636363636,"sejong",3.04105696651703,3.51391113589369
"s(timeindex):regionsejong","TPRS","region",3.24431501239083,0.124127905067099,NA,6.95959595959596,"sejong",3.00102878898291,3.48760123579875
"s(timeindex):regionsejong","TPRS","region",3.18480159156472,0.123561752202983,NA,7.55555555555556,"sejong",2.94262500738022,3.42697817574923
"s(timeindex):regionsejong","TPRS","region",3.10220366997879,0.121280639767137,NA,8.15151515151515,"sejong",2.86449798401323,3.33990935594436
"s(timeindex):regionsejong","TPRS","region",2.99901285788317,0.120111624024534,NA,8.74747474747475,"sejong",2.76359840067047,3.23442731509587
"s(timeindex):regionsejong","TPRS","region",2.87643712194848,0.120531685773409,NA,9.34343434343434,"sejong",2.6401993588367,3.11267488506026
"s(timeindex):regionsejong","TPRS","region",2.73458226398917,0.120710299682983,NA,9.93939393939394,"sejong",2.49799442404749,2.97117010393086
"s(timeindex):regionsejong","TPRS","region",2.572737866269,0.119323693630456,NA,10.5353535353535,"sejong",2.33886772425101,2.80660800828698
"s(timeindex):regionsejong","TPRS","region",2.3900275310908,0.117765613628617,NA,11.1313131313131,"sejong",2.15921116976145,2.62084389242015
"s(timeindex):regionsejong","TPRS","region",2.18612349013528,0.117856864301628,NA,11.7272727272727,"sejong",1.95512828077327,2.4171186994973
"s(timeindex):regionsejong","TPRS","region",1.96205911834202,0.119692091918668,NA,12.3232323232323,"sejong",1.72746692894717,2.19665130773686
"s(timeindex):regionsejong","TPRS","region",1.72093386125784,0.121170316109773,NA,12.9191919191919,"sejong",1.48344440568735,1.95842331682832
"s(timeindex):regionsejong","TPRS","region",1.46799180393131,0.120317059280172,NA,13.5151515151515,"sejong",1.2321747010164,1.70380890684621
"s(timeindex):regionsejong","TPRS","region",1.21118218415692,0.117811184277092,NA,14.1111111111111,"sejong",0.980276505997805,1.44208786231603
"s(timeindex):regionsejong","TPRS","region",0.960115168046348,0.115697469076331,NA,14.7070707070707,"sejong",0.733352295554303,1.18687804053839
"s(timeindex):regionsejong","TPRS","region",0.725948951550871,0.115628333823745,NA,15.3030303030303,"sejong",0.499321581663956,0.952576321437786
"s(timeindex):regionsejong","TPRS","region",0.519669200199036,0.116898465139191,NA,15.8989898989899,"sejong",0.290552418678212,0.748785981719861
"s(timeindex):regionsejong","TPRS","region",0.351413521163073,0.117600185659596,NA,16.4949494949495,"sejong",0.120921392695041,0.581905649631104
"s(timeindex):regionsejong","TPRS","region",0.22819228460961,0.117261965826801,NA,17.0909090909091,"sejong",-0.00163694516728638,0.458021514386507
"s(timeindex):regionsejong","TPRS","region",0.153670685884832,0.116596321290196,NA,17.6868686868687,"sejong",-0.0748539045738133,0.382195276343478
"s(timeindex):regionsejong","TPRS","region",0.126070720972388,0.11671282276793,NA,18.2828282828283,"sejong",-0.102682208186762,0.354823650131538
"s(timeindex):regionsejong","TPRS","region",0.138571171366988,0.117276615400475,NA,18.8787878787879,"sejong",-0.0912867710466991,0.368429113780675
"s(timeindex):regionsejong","TPRS","region",0.17931046914035,0.117061973273314,NA,19.4747474747475,"sejong",-0.0501267824345368,0.408747720715236
"s(timeindex):regionsejong","TPRS","region",0.232188290098634,0.116009189778051,NA,20.0707070707071,"sejong",0.00481445625798207,0.459562123939286
"s(timeindex):regionsejong","TPRS","region",0.279235552074289,0.11517216751376,NA,20.6666666666667,"sejong",0.0535022517259058,0.504968852422673
"s(timeindex):regionsejong","TPRS","region",0.302436075262746,0.116100671903296,NA,21.2626262626263,"sejong",0.0748829397513845,0.529989210774107
"s(timeindex):regionsejong","TPRS","region",0.28695358061158,0.118526929991155,NA,21.8585858585859,"sejong",0.0546450666308149,0.519262094592345
"s(timeindex):regionsejong","TPRS","region",0.222614926840001,0.120604460374719,NA,22.4545454545455,"sejong",-0.013765471869336,0.458995325549339
"s(timeindex):regionsejong","TPRS","region",0.107149475662994,0.121109933999837,NA,23.050505050505,"sejong",-0.13022163314671,0.344520584472698
"s(timeindex):regionsejong","TPRS","region",-0.0553168308918597,0.120111817533712,NA,23.6464646464646,"sejong",-0.290731667375581,0.180098005591862
"s(timeindex):regionsejong","TPRS","region",-0.252571455121704,0.119189741448126,NA,24.2424242424242,"sejong",-0.486179055686672,-0.0189638545567356
"s(timeindex):regionsejong","TPRS","region",-0.468539296564528,0.119117856218036,NA,24.8383838383838,"sejong",-0.702006004667499,-0.235072588461557
"s(timeindex):regionsejong","TPRS","region",-0.684474824658828,0.11925086809377,NA,25.4343434343434,"sejong",-0.918202231247753,-0.450747418069903
"s(timeindex):regionsejong","TPRS","region",-0.884077915626599,0.118692332868698,NA,26.030303030303,"sejong",-1.11671061329029,-0.65144521796291
"s(timeindex):regionsejong","TPRS","region",-1.05481911679681,0.117281244077869,NA,26.6262626262626,"sejong",-1.28468613125148,-0.824952102342132
"s(timeindex):regionsejong","TPRS","region",-1.19230416707905,0.116408918510676,NA,27.2222222222222,"sejong",-1.42046145483923,-0.964146879318867
"s(timeindex):regionsejong","TPRS","region",-1.29889955692502,0.116961471231001,NA,27.8181818181818,"sejong",-1.5281398281166,-1.06965928573344
"s(timeindex):regionsejong","TPRS","region",-1.38431297459612,0.118371109801644,NA,28.4141414141414,"sejong",-1.61631608661738,-1.15230986257486
"s(timeindex):regionsejong","TPRS","region",-1.46199114259727,0.119317263148654,NA,29.010101010101,"sejong",-1.69584868110252,-1.22813360409202
"s(timeindex):regionsejong","TPRS","region",-1.54635249323045,0.11890328370376,NA,29.6060606060606,"sejong",-1.77939864693337,-1.31330633952753
"s(timeindex):regionsejong","TPRS","region",-1.64813675501529,0.118030900540828,NA,30.2020202020202,"sejong",-1.87947306913814,-1.41680044089243
"s(timeindex):regionsejong","TPRS","region",-1.77233179935146,0.117765701363628,NA,30.7979797979798,"sejong",-2.00314833263827,-1.54151526606465
"s(timeindex):regionsejong","TPRS","region",-1.91586399286482,0.118289993828714,NA,31.3939393939394,"sejong",-2.14770812050057,-1.68401986522908
"s(timeindex):regionsejong","TPRS","region",-2.06799706943976,0.118784313489294,NA,31.989898989899,"sejong",-2.30081004580709,-1.83518409307243
"s(timeindex):regionsejong","TPRS","region",-2.21284987779021,0.118320526390117,NA,32.5858585858586,"sejong",-2.44475384814666,-1.98094590743376
"s(timeindex):regionsejong","TPRS","region",-2.33223319507077,0.117532978622921,NA,33.1818181818182,"sejong",-2.56259360016741,-2.10187278997413
"s(timeindex):regionsejong","TPRS","region",-2.41016316894545,0.117341306622096,NA,33.7777777777778,"sejong",-2.64014790382363,-2.18017843406727
"s(timeindex):regionsejong","TPRS","region",-2.43593427499434,0.117998813585647,NA,34.3737373737374,"sejong",-2.66720769984066,-2.20466085014801
"s(timeindex):regionsejong","TPRS","region",-2.40729197484253,0.118549562981174,NA,34.969696969697,"sejong",-2.6396448486686,-2.17493910101647
"s(timeindex):regionsejong","TPRS","region",-2.32945007841059,0.11772580729851,NA,35.5656565656566,"sejong",-2.56018842076658,-2.09871173605461
"s(timeindex):regionsejong","TPRS","region",-2.21582599791112,0.115936627505613,NA,36.1616161616162,"sejong",-2.44305761231115,-1.98859438351108
"s(timeindex):regionsejong","TPRS","region",-2.08321660814202,0.114458770831518,NA,36.7575757575758,"sejong",-2.30755167668652,-1.85888153959752
"s(timeindex):regionsejong","TPRS","region",-1.95009356663288,0.114466848879183,NA,37.3535353535353,"sejong",-2.17444446785987,-1.72574266540589
"s(timeindex):regionsejong","TPRS","region",-1.83182443512611,0.115656152096515,NA,37.9494949494949,"sejong",-2.05850632782577,-1.60514254242646
"s(timeindex):regionsejong","TPRS","region",-1.73992001626504,0.116704785665837,NA,38.5454545454545,"sejong",-1.96865719299354,-1.51118283953653
"s(timeindex):regionsejong","TPRS","region",-1.67927060465077,0.117450417436477,NA,39.1414141414141,"sejong",-1.90946919279546,-1.44907201650608
"s(timeindex):regionsejong","TPRS","region",-1.65055460919371,0.118519287766446,NA,39.7373737373737,"sejong",-1.88284814468928,-1.41826107369813
"s(timeindex):regionsejong","TPRS","region",-1.65017807503773,0.120600787191148,NA,40.3333333333333,"sejong",-1.88655127443956,-1.4138048756359
"s(timeindex):regionsejong","TPRS","region",-1.67350344075821,0.122907629723327,NA,40.9292929292929,"sejong",-1.91439796844111,-1.4326089130753
"s(timeindex):regionsejong","TPRS","region",-1.71567962010007,0.123600015762823,NA,41.5252525252525,"sejong",-1.95793119948378,-1.47342804071635
"s(timeindex):regionsejong","TPRS","region",-1.77324420971534,0.12211709321187,NA,42.1212121212121,"sejong",-2.01258931430732,-1.53389910512335
"s(timeindex):regionsejong","TPRS","region",-1.84334493174448,0.119401875471589,NA,42.7171717171717,"sejong",-2.07736830735533,-1.60932155613363
"s(timeindex):regionsejong","TPRS","region",-1.92328939901839,0.117606511715325,NA,43.3131313131313,"sejong",-2.15379392632782,-1.69278487170897
"s(timeindex):regionsejong","TPRS","region",-2.00863052137955,0.117595452546861,NA,43.9090909090909,"sejong",-2.23911337311709,-1.77814766964202
"s(timeindex):regionsejong","TPRS","region",-2.09276879101332,0.118128688757954,NA,44.5050505050505,"sejong",-2.32429676651985,-1.86124081550679
"s(timeindex):regionsejong","TPRS","region",-2.16599080978195,0.117936345801692,NA,45.1010101010101,"sejong",-2.39714180002153,-1.93483981954237
"s(timeindex):regionsejong","TPRS","region",-2.21734098530031,0.116912489882624,NA,45.6969696969697,"sejong",-2.44648525481316,-1.98819671578747
"s(timeindex):regionsejong","TPRS","region",-2.23589318095986,0.116646982410807,NA,46.2929292929293,"sejong",-2.46451706539032,-2.00726929652941
"s(timeindex):regionsejong","TPRS","region",-2.21423305033845,0.11792094206889,NA,46.8888888888889,"sejong",-2.44535384981651,-1.98311225086039
"s(timeindex):regionsejong","TPRS","region",-2.14961480619996,0.119485044370005,NA,47.4848484848485,"sejong",-2.38380118985634,-1.91542842254358
"s(timeindex):regionsejong","TPRS","region",-2.04696599332101,0.119700711989833,NA,48.0808080808081,"sejong",-2.28157507774488,-1.81235690889713
"s(timeindex):regionsejong","TPRS","region",-1.91639453664398,0.11815454608439,NA,48.6767676767677,"sejong",-2.14797319157906,-1.6848158817089
"s(timeindex):regionsejong","TPRS","region",-1.77317749579192,0.116802499610309,NA,49.2727272727273,"sejong",-2.00210618833238,-1.54424880325146
"s(timeindex):regionsejong","TPRS","region",-1.63214587204474,0.117382803506154,NA,49.8686868686869,"sejong",-1.86221193932115,-1.40207980476834
"s(timeindex):regionsejong","TPRS","region",-1.50558436291033,0.119222537261904,NA,50.4646464646465,"sejong",-1.73925624208915,-1.27191248373152
"s(timeindex):regionsejong","TPRS","region",-1.39713374385073,0.120160712363587,NA,51.0606060606061,"sejong",-1.63264441244004,-1.16162307526143
"s(timeindex):regionsejong","TPRS","region",-1.30275081304257,0.118868779260938,NA,51.6565656565657,"sejong",-1.53572933928025,-1.06977228680489
"s(timeindex):regionsejong","TPRS","region",-1.20756337419464,0.117175244644817,NA,52.2525252525252,"sejong",-1.43722263357815,-0.97790411481113
"s(timeindex):regionsejong","TPRS","region",-1.0914191861837,0.117678264749783,NA,52.8484848484848,"sejong",-1.32206434685644,-0.860774025510953
"s(timeindex):regionsejong","TPRS","region",-0.93060202611392,0.120528331998328,NA,53.4444444444444,"sejong",-1.16683321594733,-0.694370836280511
"s(timeindex):regionsejong","TPRS","region",-0.705361263769429,0.12312966562294,NA,54.040404040404,"sejong",-0.94669097381885,-0.464031553720008
"s(timeindex):regionsejong","TPRS","region",-0.401704589900426,0.123286296643418,NA,54.6363636363636,"sejong",-0.643341291108847,-0.160067888692005
"s(timeindex):regionsejong","TPRS","region",-0.0174732036630338,0.123205367982178,NA,55.2323232323232,"sejong",-0.258951287610107,0.224004880284039
"s(timeindex):regionsejong","TPRS","region",0.440200813784475,0.127382839536577,NA,55.8282828282828,"sejong",0.19053503604434,0.68986659152461
"s(timeindex):regionsejong","TPRS","region",0.954617446715208,0.137184159955554,NA,56.4242424242424,"sejong",0.685741433952941,1.22349345947747
"s(timeindex):regionsejong","TPRS","region",1.50507053032949,0.148283656612424,NA,57.020202020202,"sejong",1.21443990387324,1.79570115678575
"s(timeindex):regionsejong","TPRS","region",2.07039802689614,0.155789610003518,NA,57.6161616161616,"sejong",1.7650560021237,2.37574005166858
"s(timeindex):regionsejong","TPRS","region",2.63481849270135,0.161904026895273,NA,58.2121212121212,"sejong",2.31749243103461,2.95214455436809
"s(timeindex):regionsejong","TPRS","region",3.1891105407335,0.177300541178367,NA,58.8080808080808,"sejong",2.84160786558444,3.53661321588256
"s(timeindex):regionsejong","TPRS","region",3.73228531332474,0.213070484430097,NA,59.4040404040404,"sejong",3.31467483767325,4.14989578897624
"s(timeindex):regionsejong","TPRS","region",4.26848842342245,0.268768197890597,NA,60,"sejong",3.74171243536714,4.79526441147775
"s(timeindex):regionseoul","TPRS","region",2.10517254503602,0.190031710709116,NA,1,"seoul",1.73271723612562,2.47762785394642
"s(timeindex):regionseoul","TPRS","region",2.29292580488173,0.142832304129978,NA,1.5959595959596,"seoul",2.01297963295811,2.57287197680536
"s(timeindex):regionseoul","TPRS","region",2.47755539220021,0.118423166222517,NA,2.19191919191919,"seoul",2.24545025146888,2.70966053293154
"s(timeindex):regionseoul","TPRS","region",2.65454877659491,0.116633740204964,NA,2.78787878787879,"seoul",2.42595084641098,2.88314670677884
"s(timeindex):regionseoul","TPRS","region",2.81708251005128,0.121687568718858,NA,3.38383838383838,"seoul",2.57857925799607,3.05558576210648
"s(timeindex):regionseoul","TPRS","region",2.95697061011404,0.122229065410825,NA,3.97979797979798,"seoul",2.71740604404483,3.19653517618324
"s(timeindex):regionseoul","TPRS","region",3.06557523395221,0.117659361087108,NA,4.57575757575758,"seoul",2.83496712377748,3.29618334412694
"s(timeindex):regionseoul","TPRS","region",3.13579992221047,0.113659185589138,NA,5.17171717171717,"seoul",2.91303201194361,3.35856783247733
"s(timeindex):regionseoul","TPRS","region",3.16326444519331,0.114134060783718,NA,5.76767676767677,"seoul",2.93956579664792,3.38696309373871
"s(timeindex):regionseoul","TPRS","region",3.14789307357863,0.11728709749945,NA,6.36363636363636,"seoul",2.91801458662847,3.37777156052879
"s(timeindex):regionseoul","TPRS","region",3.094203440468,0.119108168551358,NA,6.95959595959596,"seoul",2.86075571984281,3.32765116109318
"s(timeindex):regionseoul","TPRS","region",3.01034243821053,0.118064414608615,NA,7.55555555555556,"seoul",2.77894043772184,3.24174443869922
"s(timeindex):regionseoul","TPRS","region",2.90692908805982,0.116496316209413,NA,8.15151515151515,"seoul",2.67860050395778,3.13525767216186
"s(timeindex):regionseoul","TPRS","region",2.79429008172162,0.11685322010497,NA,8.74747474747475,"seoul",2.56526197883835,3.0233181846049
"s(timeindex):regionseoul","TPRS","region",2.68051691087281,0.119072977284945,NA,9.34343434343434,"seoul",2.44713816386236,2.91389565788325
"s(timeindex):regionseoul","TPRS","region",2.56918051642776,0.121014823870043,NA,9.93939393939394,"seoul",2.33199582004702,2.8063652128085
"s(timeindex):regionseoul","TPRS","region",2.45943420299424,0.121211030275034,NA,10.5353535353535,"seoul",2.22186494912618,2.6970034568623
"s(timeindex):regionseoul","TPRS","region",2.34544767574815,0.120803982838572,NA,11.1313131313131,"seoul",2.10867622019556,2.58221913130075
"s(timeindex):regionseoul","TPRS","region",2.21940657051446,0.121341416614745,NA,11.7272727272727,"seoul",1.98158176411649,2.45723137691243
"s(timeindex):regionseoul","TPRS","region",2.07296264621305,0.122949124147844,NA,12.3232323232323,"seoul",1.83198679095253,2.31393850147356
"s(timeindex):regionseoul","TPRS","region",1.90094807431495,0.123902295492193,NA,12.9191919191919,"seoul",1.65810403754841,2.14379211108149
"s(timeindex):regionseoul","TPRS","region",1.70220313371992,0.122591298113698,NA,13.5151515151515,"seoul",1.46192860459906,1.94247766284078
"s(timeindex):regionseoul","TPRS","region",1.48220007618193,0.119757225439439,NA,14.1111111111111,"seoul",1.24748022743218,1.71691992493167
"s(timeindex):regionseoul","TPRS","region",1.25075099084918,0.117329676213359,NA,14.7070707070707,"seoul",1.02078905115325,1.48071293054511
"s(timeindex):regionseoul","TPRS","region",1.02207181729475,0.116857685355238,NA,15.3030303030303,"seoul",0.793034962681774,1.25110867190773
"s(timeindex):regionseoul","TPRS","region",0.810596705356533,0.117711062441449,NA,15.8989898989899,"seoul",0.579887262389348,1.04130614832372
"s(timeindex):regionseoul","TPRS","region",0.629567344705752,0.118125583640698,NA,16.4949494949495,"seoul",0.39804545511721,0.861089234294293
"s(timeindex):regionseoul","TPRS","region",0.486868095038915,0.117651106659767,NA,17.0909090909091,"seoul",0.256276163244492,0.717460026833338
"s(timeindex):regionseoul","TPRS","region",0.385410525080083,0.116960093413351,NA,17.6868686868687,"seoul",0.156172954361475,0.61464809579869
"s(timeindex):regionseoul","TPRS","region",0.320869088260878,0.117120846566891,NA,18.2828282828283,"seoul",0.0913164471509299,0.550421729370826
"s(timeindex):regionseoul","TPRS","region",0.284228111283355,0.117810940859414,NA,18.8787878787879,"seoul",0.0533229102141251,0.515133312352584
"s(timeindex):regionseoul","TPRS","region",0.262560480392816,0.11776327491784,NA,19.4747474747475,"seoul",0.0317487028523595,0.493372257933272
"s(timeindex):regionseoul","TPRS","region",0.24207156696635,0.116670316568342,NA,20.0707070707071,"seoul",0.0134019484275127,0.470741185505188
"s(timeindex):regionseoul","TPRS","region",0.20979245166037,0.115292306449261,NA,20.6666666666667,"seoul",-0.0161763166747362,0.435761219995476
"s(timeindex):regionseoul","TPRS","region",0.156051933720779,0.115099760831617,NA,21.2626262626263,"seoul",-0.0695394521383654,0.381643319579923
"s(timeindex):regionseoul","TPRS","region",0.0750409950373303,0.116200703439361,NA,21.8585858585859,"seoul",-0.152708198682036,0.302790188756697
"s(timeindex):regionseoul","TPRS","region",-0.0347036573194712,0.117304345840245,NA,22.4545454545455,"seoul",-0.264615950396381,0.195208635757439
"s(timeindex):regionseoul","TPRS","region",-0.170360364473989,0.117461317340484,NA,23.050505050505,"seoul",-0.400580316037968,0.0598595870899897
"s(timeindex):regionseoul","TPRS","region",-0.326281447061613,0.116674981225082,NA,23.6464646464646,"seoul",-0.554960208159661,-0.0976026859635657
"s(timeindex):regionseoul","TPRS","region",-0.494297258078468,0.116174971822651,NA,24.2424242424242,"seoul",-0.721996018755821,-0.266598497401116
"s(timeindex):regionseoul","TPRS","region",-0.66546468697651,0.116436967204779,NA,24.8383838383838,"seoul",-0.893676949166949,-0.437252424786072
"s(timeindex):regionseoul","TPRS","region",-0.83060373649309,0.116728675348843,NA,25.4343434343434,"seoul",-1.05938773613989,-0.601819736846289
"s(timeindex):regionseoul","TPRS","region",-0.981747801896874,0.11622590117085,NA,26.030303030303,"seoul",-1.20954638226245,-0.753949221531296
"s(timeindex):regionseoul","TPRS","region",-1.1124409686876,0.114804430065788,NA,26.6262626262626,"seoul",-1.33745351688219,-0.887428420493005
"s(timeindex):regionseoul","TPRS","region",-1.21915313448322,0.113770540104136,NA,27.2222222222222,"seoul",-1.442139295589,-0.996166973377447
"s(timeindex):regionseoul","TPRS","region",-1.30118786314562,0.11395369067333,NA,27.8181818181818,"seoul",-1.52453299277077,-1.07784273352048
"s(timeindex):regionseoul","TPRS","region",-1.36120862856274,0.114891017401974,NA,28.4141414141414,"seoul",-1.58639088481777,-1.13602637230771
"s(timeindex):regionseoul","TPRS","region",-1.40489836767588,0.115457930726323,NA,29.010101010101,"seoul",-1.631191753629,-1.17860498172277
"s(timeindex):regionseoul","TPRS","region",-1.43981198870489,0.11490337066384,NA,29.6060606060606,"seoul",-1.66501845690828,-1.21460552050151
"s(timeindex):regionseoul","TPRS","region",-1.47427444740014,0.114101209704539,NA,30.2020202020202,"seoul",-1.69790870901349,-1.2506401857868
"s(timeindex):regionseoul","TPRS","region",-1.51529208403826,0.113985618208362,NA,30.7979797979798,"seoul",-1.73869979048218,-1.29188437759434
"s(timeindex):regionseoul","TPRS","region",-1.56720092579946,0.114602588272254,NA,31.3939393939394,"seoul",-1.79181787134815,-1.34258398025077
"s(timeindex):regionseoul","TPRS","region",-1.62967729068393,0.115061576060333,NA,31.989898989899,"seoul",-1.8551938357666,-1.40416074560126
"s(timeindex):regionseoul","TPRS","region",-1.69832739881311,0.114445265749518,NA,32.5858585858586,"seoul",-1.92263599788328,-1.47401879974294
"s(timeindex):regionseoul","TPRS","region",-1.76388109705215,0.113392849520499,NA,33.1818181818182,"seoul",-1.9861269982167,-1.5416351958876
"s(timeindex):regionseoul","TPRS","region",-1.81523400069175,0.112918507977077,NA,33.7777777777778,"seoul",-2.03655020951482,-1.59391779186868
"s(timeindex):regionseoul","TPRS","region",-1.84058845032735,0.113448652252156,NA,34.3737373737374,"seoul",-2.06294372283618,-1.61823317781851
"s(timeindex):regionseoul","TPRS","region",-1.8314856315574,0.114207618670689,NA,34.969696969697,"seoul",-2.05532845091204,-1.60764281220277
"s(timeindex):regionseoul","TPRS","region",-1.783538775307,0.113992768092792,NA,35.5656565656566,"seoul",-2.0069604952669,-1.5601170553471
"s(timeindex):regionseoul","TPRS","region",-1.69997273439763,0.113060151951258,NA,36.1616161616162,"seoul",-1.92156656030872,-1.47837890848654
"s(timeindex):regionseoul","TPRS","region",-1.58953792563401,0.112378683529273,NA,36.7575757575758,"seoul",-1.80979609798141,-1.36927975328661
"s(timeindex):regionseoul","TPRS","region",-1.46719775859331,0.112784803123099,NA,37.3535353535353,"seoul",-1.68825191071803,-1.2461436064686
"s(timeindex):regionseoul","TPRS","region",-1.35010186416152,0.113789026465372,NA,37.9494949494949,"seoul",-1.57312425786953,-1.12707947045352
"s(timeindex):regionseoul","TPRS","region",-1.25580051013764,0.11405361691752,NA,38.5454545454545,"seoul",-1.4793414916025,-1.03225952867277
"s(timeindex):regionseoul","TPRS","region",-1.19771864722574,0.113436343960375,NA,39.1414141414141,"seoul",-1.42004979592597,-0.975387498525503
"s(timeindex):regionseoul","TPRS","region",-1.18433094343552,0.112742031574735,NA,39.7373737373737,"seoul",-1.40530126486588,-0.963360622005165
"s(timeindex):regionseoul","TPRS","region",-1.21651554699754,0.113122139707109,NA,40.3333333333333,"seoul",-1.43823086667758,-0.994800227317498
"s(timeindex):regionseoul","TPRS","region",-1.28874406880147,0.11440130985804,NA,40.9292929292929,"seoul",-1.51296651590744,-1.06452162169551
"s(timeindex):regionseoul","TPRS","region",-1.39025077933845,0.115154819199044,NA,41.5252525252525,"seoul",-1.6159500776148,-1.1645514810621
"s(timeindex):regionseoul","TPRS","region",-1.50727058592816,0.114790388975749,NA,42.1212121212121,"seoul",-1.73225561409197,-1.28228555776434
"s(timeindex):regionseoul","TPRS","region",-1.62585266428056,0.113842752507194,NA,42.7171717171717,"seoul",-1.84898035909557,-1.40272496946555
"s(timeindex):regionseoul","TPRS","region",-1.73403583934404,0.113785226896536,NA,43.3131313131313,"seoul",-1.95705078603397,-1.51102089265411
"s(timeindex):regionseoul","TPRS","region",-1.82343921391325,0.114954086275103,NA,43.9090909090909,"seoul",-2.04874508288817,-1.59813334493834
"s(timeindex):regionseoul","TPRS","region",-1.88939193149823,0.116064134791216,NA,44.5050505050505,"seoul",-2.11687345558582,-1.66191040741064
"s(timeindex):regionseoul","TPRS","region",-1.93108796655919,0.116097949878849,NA,45.1010101010101,"seoul",-2.15863576700067,-1.70354016611771
"s(timeindex):regionseoul","TPRS","region",-1.949757211895,0.115174927345118,NA,45.6969696969697,"seoul",-2.17549592141345,-1.72401850237655
"s(timeindex):regionseoul","TPRS","region",-1.94800256724498,0.114881222686044,NA,46.2929292929293,"seoul",-2.17316562620955,-1.72283950828041
"s(timeindex):regionseoul","TPRS","region",-1.92827901143757,0.115972896294093,NA,46.8888888888889,"seoul",-2.15558171135679,-1.70097631151835
"s(timeindex):regionseoul","TPRS","region",-1.89259549768942,0.117272761584974,NA,47.4848484848485,"seoul",-2.12244588676352,-1.66274510861532
"s(timeindex):regionseoul","TPRS","region",-1.84235194873252,0.117241976586327,NA,48.0808080808081,"seoul",-2.07214200031801,-1.61256189714703
"s(timeindex):regionseoul","TPRS","region",-1.77888818159465,0.115441216086219,NA,48.6767676767677,"seoul",-2.00514880745515,-1.55262755573416
"s(timeindex):regionseoul","TPRS","region",-1.70409743481011,0.113677938306644,NA,49.2727272727273,"seoul",-1.9269020997279,-1.48129276989232
"s(timeindex):regionseoul","TPRS","region",-1.62080872900933,0.113640038385825,NA,49.8686868686869,"seoul",-1.84353911144729,-1.39807834657136
"s(timeindex):regionseoul","TPRS","region",-1.53281892932401,0.114869173962245,NA,50.4646464646465,"seoul",-1.75795837322387,-1.30767948542414
